Date,Forecast,Count
1/28/2020 16:00,25.82978723,32
1/28/2020 17:00,25.9787234,30
1/28/2020 18:00,26.27659575,32
1/28/2020 19:00,25.9787234,37
1/28/2020 20:00,26.34042553,31
1/28/2020 21:00,24.80851064,35
1/28/2020 22:00,22.80851064,35
1/28/2020 23:00,18.44680851,33
1/29/2020 0:00,15.36170213,29
1/29/2020 1:00,12.38297872,22
1/29/2020 2:00,9.340425532,18
1/29/2020 3:00,7.319148936,11
1/29/2020 4:00,6.085106383,12
1/29/2020 5:00,5.127659574,7
1/29/2020 6:00,4.957446808,5
1/29/2020 7:00,5.042553192,6
1/29/2020 8:00,6.234042553,13
1/29/2020 9:00,9.255319149,20
1/29/2020 10:00,13,22
1/29/2020 11:00,16.44680851,23
1/29/2020 12:00,20.25531915,23
1/29/2020 13:00,22.95744681,25
1/29/2020 14:00,24.65957447,31
1/29/2020 15:00,23.76595745,31
1/29/2020 16:00,23.08510638,27
1/29/2020 17:00,24.23404255,33
1/29/2020 18:00,24.87234043,37
1/29/2020 19:00,26.9787234,39
1/29/2020 20:00,26.14893617,35
1/29/2020 21:00,25.53191489,27
1/29/2020 22:00,23.27659574,20
1/29/2020 23:00,19.31914894,21
1/30/2020 0:00,15.82978723,17
1/30/2020 1:00,12.9787234,13
1/30/2020 2:00,10.44680851,6
1/30/2020 3:00,8.063829788,5
1/30/2020 4:00,5.936170213,5
1/30/2020 5:00,5.170212766,8
1/30/2020 6:00,5.297872341,9
1/30/2020 7:00,5.361702128,9
1/30/2020 8:00,6.702127659,6
1/30/2020 9:00,9.70212766,8
1/30/2020 10:00,13.65957447,19
1/30/2020 11:00,17.04255319,22
1/30/2020 12:00,20.10638298,30
1/30/2020 13:00,22.57446809,31
1/30/2020 14:00,24.42553191,27
1/30/2020 15:00,24.10638298,30
1/30/2020 16:00,23.36170213,31
1/30/2020 17:00,23.87234042,35
1/30/2020 18:00,24.85106383,38
1/30/2020 19:00,25.65957447,29
1/30/2020 20:00,24.61702127,30
1/30/2020 21:00,23.82978724,30
1/30/2020 22:00,21.42553192,25
1/30/2020 23:00,18.9361702,20
1/31/2020 0:00,15.36170214,18
1/31/2020 1:00,12.91489362,15
1/31/2020 2:00,9.765957431,8
1/31/2020 3:00,7.404255336,6
1/31/2020 4:00,6.063829789,5
1/31/2020 5:00,5.021276568,3
1/31/2020 6:00,5.148936201,3
1/31/2020 7:00,5.744680854,2
1/31/2020 8:00,6.765957398,2
1/31/2020 9:00,9.063829843,7
1/31/2020 10:00,12.78723405,8
1/31/2020 11:00,16.31914885,12
1/31/2020 12:00,19.27659584,23
1/31/2020 13:00,21.57446809,26
1/31/2020 14:00,23.21276581,23
1/31/2020 15:00,23.74468103,22
1/31/2020 16:00,23.61702128,25
1/31/2020 17:00,25.12765931,31
1/31/2020 18:00,26.34042586,30
1/31/2020 19:00,26.40425531,35
1/31/2020 20:00,25.91489315,31
1/31/2020 21:00,24.59574526,25
1/31/2020 22:00,22.36170209,20
1/31/2020 23:00,19.19148858,12
2/1/2020 0:00,15.80851172,9
2/1/2020 1:00,13.4468082,6
2/1/2020 2:00,11.17021089,6
2/1/2020 3:00,8.659577533,4
2/1/2020 4:00,7.914897881,5
2/1/2020 5:00,6.680846304,5
2/1/2020 6:00,5.999972141,4
2/1/2020 7:00,5.425498579,7
2/1/2020 8:00,5.93628231,6
2/1/2020 9:00,8.19185483,7
2/1/2020 10:00,10.95760008,11
2/1/2020 11:00,14.02022956,15
2/1/2020 12:00,17.61427594,20
2/1/2020 13:00,19.65542324,20
2/1/2020 14:00,21.01571444,21
2/1/2020 15:00,21.18531224,21
2/1/2020 16:00,20.29670651,25
2/1/2020 17:00,19.94813828,24
2/1/2020 18:00,19.11123629,26
2/1/2020 19:00,19.03831519,20
2/1/2020 20:00,18.0764436,21
2/1/2020 21:00,18.4136065,26
2/1/2020 22:00,17.09595416,27
2/1/2020 23:00,15.20835147,27
2/2/2020 0:00,13.29761628,23
2/2/2020 1:00,11.27151118,20
2/2/2020 2:00,9.292234796,13
2/2/2020 3:00,7.470486395,11
2/2/2020 4:00,6.718364727,12
2/2/2020 5:00,5.648660736,11
2/2/2020 6:00,5.074521065,7
2/2/2020 7:00,5.053988336,6
2/2/2020 8:00,5.760369517,6
2/2/2020 9:00,7.986879143,11
2/2/2020 10:00,11.47419219,15
2/2/2020 11:00,14.30183063,22
2/2/2020 12:00,17.19277268,25
2/2/2020 13:00,18.55290067,27
2/2/2020 14:00,18.85059514,28
2/2/2020 15:00,19.61688788,32
2/2/2020 16:00,19.70216811,27
2/2/2020 17:00,20.12769309,28
2/2/2020 18:00,19.2553253,29
2/2/2020 19:00,19.68084649,27
2/2/2020 20:00,19.87233669,24
2/2/2020 21:00,19.89361894,25
2/2/2020 22:00,18.6382984,22
2/2/2020 23:00,16.04255197,19
2/3/2020 0:00,13.68085187,19
2/3/2020 1:00,11.12765969,20
2/3/2020 2:00,9.382978054,16
2/3/2020 3:00,7.723404738,13
2/3/2020 4:00,6.23404261,10
2/3/2020 5:00,5.680850689,6
2/3/2020 6:00,5.57446836,5
2/3/2020 7:00,5.702127686,8
2/3/2020 8:00,6.914893408,12
2/3/2020 9:00,10.2765959,16
2/3/2020 10:00,14.59574469,18
2/3/2020 11:00,19.14893605,23
2/3/2020 12:00,22.97872349,23
2/3/2020 13:00,26.5106383,27
2/3/2020 14:00,27.42553185,36
2/3/2020 15:00,27.51063835,38
2/3/2020 16:00,27.17021277,41
2/3/2020 17:00,27.85106379,44
2/3/2020 18:00,29.02127662,44
2/3/2020 19:00,30.25531915,39
2/3/2020 20:00,29.93617019,39
2/3/2020 21:00,29.0851064,37
2/3/2020 22:00,26.12765957,30
2/3/2020 23:00,21.53191488,24
2/4/2020 0:00,18.19148937,18
2/4/2020 1:00,14.74468085,13
2/4/2020 2:00,11.19148936,9
2/4/2020 3:00,8.531914899,7
2/4/2020 4:00,7.170212765,8
2/4/2020 5:00,6.212765954,4
2/4/2020 6:00,5.148936173,3
2/4/2020 7:00,5.042553191,5
2/4/2020 8:00,5.765957445,6
2/4/2020 9:00,9.36170213,11
2/4/2020 10:00,13.10638298,20
2/4/2020 11:00,17.25531915,25
2/4/2020 12:00,20.65957447,32
2/4/2020 13:00,23.44680851,38
2/4/2020 14:00,24.70212766,40
2/4/2020 15:00,25.95744681,43
2/4/2020 16:00,25.82978723,43
2/4/2020 17:00,25.9787234,41
2/4/2020 18:00,26.27659575,39
2/4/2020 19:00,25.9787234,41
2/4/2020 20:00,26.34042553,39
2/4/2020 21:00,24.80851064,38
2/4/2020 22:00,22.80851064,33
2/4/2020 23:00,18.44680851,29
2/5/2020 0:00,15.36170213,23
2/5/2020 1:00,12.38297872,20
2/5/2020 2:00,9.340425532,14
2/5/2020 3:00,7.319148936,8
2/5/2020 4:00,6.085106383,6
2/5/2020 5:00,5.127659574,3
2/5/2020 6:00,4.957446808,3
2/5/2020 7:00,5.042553192,3
2/5/2020 8:00,6.234042553,11
2/5/2020 9:00,9.255319149,17
2/5/2020 10:00,13,20
2/5/2020 11:00,16.44680851,21
2/5/2020 12:00,20.25531915,22
2/5/2020 13:00,22.95744681,23
2/5/2020 14:00,24.65957447,25
2/5/2020 15:00,23.76595745,21
2/5/2020 16:00,23.08510638,17
2/5/2020 17:00,24.23404255,15
2/5/2020 18:00,24.87234043,16
2/5/2020 19:00,26.9787234,14
2/5/2020 20:00,26.14893617,13
2/5/2020 21:00,25.53191489,15
2/5/2020 22:00,23.27659574,16
2/5/2020 23:00,19.31914894,14
2/6/2020 0:00,15.82978723,13
2/6/2020 1:00,12.9787234,13
2/6/2020 2:00,10.44680851,15
2/6/2020 3:00,8.063829788,8
2/6/2020 4:00,5.936170213,4
2/6/2020 5:00,5.170212766,5
2/6/2020 6:00,5.297872341,4
2/6/2020 7:00,5.361702128,3
2/6/2020 8:00,6.702127659,6
2/6/2020 9:00,9.70212766,9
2/6/2020 10:00,13.65957447,16
2/6/2020 11:00,17.04255319,17
2/6/2020 12:00,20.10638298,27
2/6/2020 13:00,22.57446809,29
2/6/2020 14:00,24.42553191,32
2/6/2020 15:00,24.10638298,31
2/6/2020 16:00,23.36170213,29
2/6/2020 17:00,23.87234042,33
2/6/2020 18:00,24.85106383,28
2/6/2020 19:00,25.65957447,28
2/6/2020 20:00,24.61702127,28
2/6/2020 21:00,23.82978724,24
2/6/2020 22:00,21.42553192,21
2/6/2020 23:00,18.9361702,22
2/7/2020 0:00,15.36170214,24
2/7/2020 1:00,12.91489362,18
2/7/2020 2:00,9.765957431,15
2/7/2020 3:00,7.404255336,13
2/7/2020 4:00,6.063829789,11
2/7/2020 5:00,5.021276568,9
2/7/2020 6:00,5.148936201,7
2/7/2020 7:00,5.744680854,6
2/7/2020 8:00,6.765957398,9
2/7/2020 9:00,9.063829843,12
2/7/2020 10:00,12.78723405,19
2/7/2020 11:00,16.31914885,20
2/7/2020 12:00,19.27659584,21
2/7/2020 13:00,21.57446809,27
2/7/2020 14:00,23.21276581,28
2/7/2020 15:00,23.74468103,28
2/7/2020 16:00,23.61702128,26
2/7/2020 17:00,25.12765931,28
2/7/2020 18:00,26.34042586,26
2/7/2020 19:00,26.40425531,30
2/7/2020 20:00,25.91489315,25
2/7/2020 21:00,24.59574526,25
2/7/2020 22:00,22.36170209,26
2/7/2020 23:00,19.19148858,20
2/8/2020 0:00,15.80851172,15
2/8/2020 1:00,13.4468082,17
2/8/2020 2:00,11.17021089,15
2/8/2020 3:00,8.659577533,13
2/8/2020 4:00,7.914897881,14
2/8/2020 5:00,6.680846304,9
2/8/2020 6:00,5.999972141,6
2/8/2020 7:00,5.425498579,7
2/8/2020 8:00,5.93628231,8
2/8/2020 9:00,8.19185483,11
2/8/2020 10:00,10.95760008,13
2/8/2020 11:00,14.02022956,13
2/8/2020 12:00,17.61427594,16
2/8/2020 13:00,19.65542324,22
2/8/2020 14:00,21.01571444,31
2/8/2020 15:00,21.18531224,34
2/8/2020 16:00,20.29670651,32
2/8/2020 17:00,19.94813828,31
2/8/2020 18:00,19.11123629,26
2/8/2020 19:00,19.03831519,26
2/8/2020 20:00,18.0764436,24
2/8/2020 21:00,18.4136065,18
2/8/2020 22:00,17.09595416,17
2/8/2020 23:00,15.20835147,17
